ID,Process ID,Process Name,Host Name,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Section Name,Metric Name,Metric Unit,Metric Value,mode,stall_reason,value_pct,stage
0,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, Max>::Policy600, const float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, Max, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_no_instruction_per_warp_active.pct,%,1.61,library,no_instruction,1.61,CUB row max
0,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, Max>::Policy600, const float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, Max, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_not_selected_per_warp_active.pct,%,1.32,library,not_selected,1.32,CUB row max
0,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, Max>::Policy600, const float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, Max, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_short_scoreboard_per_warp_active.pct,%,5.52,library,short_scoreboard,5.52,CUB row max
0,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, Max>::Policy600, const float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, Max, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_sleeping_per_warp_active.pct,%,0.0,library,sleeping,0.0,CUB row max
0,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, Max>::Policy600, const float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, Max, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_tex_throttle_per_warp_active.pct,%,0.0,library,tex_throttle,0.0,CUB row max
0,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, Max>::Policy600, const float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, Max, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_wait_per_warp_active.pct,%,8.97,library,wait,8.97,CUB row max
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_barrier_per_warp_active.pct,%,0.0,library,barrier,0.0,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_branch_resolving_per_warp_active.pct,%,0.58,library,branch_resolving,0.58,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_dispatch_stall_per_warp_active.pct,%,1.12,library,dispatch_stall,1.12,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_drain_per_warp_active.pct,%,1.15,library,drain,1.15,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_lg_throttle_per_warp_active.pct,%,0.11,library,lg_throttle,0.11,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct,%,71.92,library,long_scoreboard,71.92,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_math_pipe_throttle_per_warp_active.pct,%,1.0,library,math_pipe_throttle,1.0,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_membar_per_warp_active.pct,%,0.0,library,membar,0.0,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_mio_throttle_per_warp_active.pct,%,0.49,library,mio_throttle,0.49,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_misc_per_warp_active.pct,%,0.0,library,misc,0.0,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_no_instruction_per_warp_active.pct,%,0.63,library,no_instruction,0.63,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_not_selected_per_warp_active.pct,%,2.76,library,not_selected,2.76,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_short_scoreboard_per_warp_active.pct,%,5.38,library,short_scoreboard,5.38,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_sleeping_per_warp_active.pct,%,0.0,library,sleeping,0.0,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_tex_throttle_per_warp_active.pct,%,0.0,library,tex_throttle,0.0,Thrust exp
1,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::ExpWithRowMax, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_wait_per_warp_active.pct,%,11.23,library,wait,11.23,Thrust exp
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_barrier_per_warp_active.pct,%,3.18,library,barrier,3.18,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_branch_resolving_per_warp_active.pct,%,1.93,library,branch_resolving,1.93,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_dispatch_stall_per_warp_active.pct,%,0.18,library,dispatch_stall,0.18,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_drain_per_warp_active.pct,%,0.14,library,drain,0.14,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_lg_throttle_per_warp_active.pct,%,0.0,library,lg_throttle,0.0,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct,%,71.92,library,long_scoreboard,71.92,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_math_pipe_throttle_per_warp_active.pct,%,0.16,library,math_pipe_throttle,0.16,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_membar_per_warp_active.pct,%,0.0,library,membar,0.0,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_mio_throttle_per_warp_active.pct,%,0.06,library,mio_throttle,0.06,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_misc_per_warp_active.pct,%,0.01,library,misc,0.01,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_no_instruction_per_warp_active.pct,%,1.79,library,no_instruction,1.79,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_not_selected_per_warp_active.pct,%,1.1,library,not_selected,1.1,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_short_scoreboard_per_warp_active.pct,%,6.37,library,short_scoreboard,6.37,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_sleeping_per_warp_active.pct,%,0.0,library,sleeping,0.0,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_tex_throttle_per_warp_active.pct,%,0.0,library,tex_throttle,0.0,CUB row sum
2,17792,softmax_bench,127.0.0.1,"void DeviceSegmentedReduceKernel<DeviceReducePolicy<float, int, cuda::plus<void>>::Policy600, float *, float *, transform_iterator<<unnamed>::RowOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, transform_iterator<<unnamed>::RowEndOffset, counting_iterator<int, use_default, use_default, use_default>, use_default, use_default>, int, cuda::plus<void>, float, float>(T2, T3, T4, T5, int, T7, T8)",1,7,"(256, 1, 1)","(4096, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_wait_per_warp_active.pct,%,8.43,library,wait,8.43,CUB row sum
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_barrier_per_warp_active.pct,%,0.0,library,barrier,0.0,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_branch_resolving_per_warp_active.pct,%,1.57,library,branch_resolving,1.57,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_dispatch_stall_per_warp_active.pct,%,1.23,library,dispatch_stall,1.23,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_drain_per_warp_active.pct,%,1.13,library,drain,1.13,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_lg_throttle_per_warp_active.pct,%,0.0,library,lg_throttle,0.0,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct,%,68.45,library,long_scoreboard,68.45,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_math_pipe_throttle_per_warp_active.pct,%,0.98,library,math_pipe_throttle,0.98,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_membar_per_warp_active.pct,%,0.0,library,membar,0.0,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_mio_throttle_per_warp_active.pct,%,1.04,library,mio_throttle,1.04,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_misc_per_warp_active.pct,%,0.01,library,misc,0.01,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_no_instruction_per_warp_active.pct,%,0.99,library,no_instruction,0.99,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_not_selected_per_warp_active.pct,%,3.56,library,not_selected,3.56,Thrust normalize
3,17792,softmax_bench,127.0.0.1,"void detail::static_kernel<detail::policy_350_t, long, cuda_cub::unary_transform_f<counting_iterator<int, use_default, use_default, use_default>, float *, cuda_cub::no_stencil_tag, <unnamed>::NormalizeWithRowSum, cuda_cub::always_true_predicate>>(T2, T3)",1,7,"(256, 1, 1)","(8192, 1, 1)",0,12.0,Command line profiler metrics,smsp__warp_issue_stalled_short_scoreboard_per_warp_active.pct,%,8.35,library,short_scoreboard,8.35,Thrust normalize
